segment_no,segment_title_ar,segment_title_en,etimad_code,product_name_ar,product_name_en,product_desc_ar,product_desc_en,effective_date,notes,sector
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0088,بتاهستين ,BETAHISTINE,"الشكل الصيدلاني (أقراص), التركيز (24ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (24mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0089,لورنوكسيكام ,LORNOXICAM,"الشكل الصيدلاني (أقراص), التركيز (8ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (8mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0090,روزيوفاستاتين ,ROSUVASTATIN,"الشكل الصيدلاني (أقراص), التركيز (10ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (10mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0091,بانتوبرازول ,PANTOPRAZOLE,"الشكل الصيدلاني (أقراص مغلفة مقاومة لعصارة المعدة) التركيز (40ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Gastro-resistant  coated tablet), Concentration (40mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0092,ليفيتيراسيتام ,LEVETIRACETAM,"الشكل الصيدلاني (شراب), التركيز (100ملغم/مل), طريقة الإستعمال (عن طريق الفم)","Dosage form (Syrup), Concentration (100mg/ml), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0093,بزوبرولول و هيدروكلوروثيزايد ,BISOPROLOL + HYDROCHLOROTHIAZIDE,"الشكل الصيدلاني (أقراص), التركيز (5, 12.5ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (5, 12.5mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0094,بيتاميثازون و حمض الفوسيديك ,BETAMETHASONE + FUSIDIC ACID,"الشكل الصيدلاني (كريم), التركيز (2, 0.1%), طريقة الإستعمال (موضعي)","Dosage form (Cream), Concentration (2, 0.1%), Route of admin (Topical)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0095,كيوتيابن ,QUETIAPINE,"الشكل الصيدلاني (أقراص ممتدة التحرر ), التركيز (200ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Prolonged-release tablet), Concentration (200mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0096,سيبروفلوكساسين,CIPROFLOXACIN,"الشكل الصيدلاني (أقراص), التركيز (750ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (750mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0097,كيوتيابن ,QUETIAPINE,"الشكل الصيدلاني (أقراص  ممتدة التحرر), التركيز (300ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Prolonged-release tablet), Concentration (300mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0098,جابابينتين ,GABAPENTIN,"الشكل الصيدلاني (كبسولة), التركيز (100ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (100mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0099,جابابينتين ,GABAPENTIN,"الشكل الصيدلاني (كبسولة), التركيز (400ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (400mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0100,موميتازون ,MOMETASONE,"الشكل الصيدلاني (بخاخات الأنف*), التركيز (0.0005), طريقة الإستعمال (عن طريق الأنف)","Dosage form (Nasal spray*), Concentration (0.0005), Route of admin (Nasal)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0101,ليناليدومايد,Lenalidomide,"الشكل الصيدلاني (كبسولة), التركيز (5ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (5mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0102,ليناليدومايد,Lenalidomide,"الشكل الصيدلاني (كبسولة), التركيز (10ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (10mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0103,ليناليدومايد,Lenalidomide,"الشكل الصيدلاني (كبسولة), التركيز (25ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (25mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0104,لاموتريجين,LAMOTRIGINE,الشكل الصيدلاني (حبوب) ، تركيز (100 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (100 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0105,لاموتريجين,LAMOTRIGINE,الشكل الصيدلاني (حبوب) ، تركيز (50 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (50 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0106,لاموتريجين,LAMOTRIGINE,الشكل الصيدلاني (حبوب) ، تركيز (25 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (25 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0107,اتينولول,ATENOLOL,الشكل الصيدلاني (حبوب) ، تركيز (100 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (100 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0108,سيليكوكسيب,CELECOXIB,الشكل الصيدلاني (حبوب) ، تركيز (100 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (100 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0109,سيليكوكسيب,CELECOXIB,الشكل الصيدلاني (حبوب) ، تركيز (200 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (200 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0110,اتينولول,ATENOLOL,الشكل الصيدلاني (حبوب) ، تركيز (50 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (50 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0111,دومبيريدون,DOMPERIDONE,الشكل الصيدلاني (معلق) ، تركيز (0.10%) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (oral suspension), Concentration (0.10% ), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0112,كلاريثرومايسن,CLARITHROMYCIN,الشكل الصيدلاني (حبوب) ، تركيز (500 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (500 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0113,ايتوريكوكسيب ,ETORICOXIB,الشكل الصيدلاني (حبوب) ، تركيز (90 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration (90 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0114,فيلداجليبتين,Vildagliptin,الشكل الصيدلاني (حبوب) ، تركيز (500 مجم) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (Tablet), Concentration 500 mg), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0115,سيتريزين,CETIRIZINE,الشكل الصيدلاني (شراب) ، تركيز (5 مجم \ مل) ، طريقة الاستعمال(عن طريق الفم),"Dosage form (syrup), Concentration (5 mg\ml), Route of admin (Oral)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0116,هايدروكورتيزون,HYDROCORTISONE 1%,الشكل الصيدلاني (كريم) ، تركيز (10 مجم\مل) ، طريقة الاستعمال(موضعي),"Dosage form (cream), Concentration (10mg\ml), Route of admin (topical)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0117,ديكلوفيناك صوديوم,DICLOFENAC SODIUM,الشكل الصيدلاني (حبوب) ، تركيز (12.5 مجم) ، طريقة الاستعمال(شرجي),"Dosage form (Suppository), Concentration (12.5mg), Route of admin (rectal)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0118,ديكلوفيناك صوديوم,DICLOFENAC SODIUM,الشكل الصيدلاني (حبوب) ، تركيز (50 مجم) ، طريقة الاستعمال(شرجي),"Dosage form (Suppository), Concentration (50mg), Route of admin (rectal)",2022-12-18,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0119,ديكلوفيناك صوديوم,DICLOFENAC SODIUM,الشكل الصيدلاني (حبوب) ، تركيز (100 مجم) ، طريقة الاستعمال(شرجي),"Dosage form (Suppository), Concentration (100mg), Route of admin (rectal)",2022-12-18,,الأدوية و المستحضرات الطبية
